herouville,"Issy-Les-Moulineaux 4",2353929,112599
herouville,Enghien-Les-Bains,2346573,112051
herouville,Beauvais,2319651,111107
herouville,"Saint-Thomas - le Havre 1",2441222,115081
herouville,"Le Fresne-Conches 1",2457478,116600
herouville,"Drancy 3",2336945,111436
herouville,Dieppe,2365493,113290
herouville,"Montreuil 2",2342450,111848
nantes,"Caen Alekhine 1",419785,19742
caen,Albi,884247,37953
